PropertyID,TaxYear,LinkedProperty,LinkType,LinkTypeDesc,LinkedPropertyID
1572610,2019,06-0798-03-3-01-02-0000,127508,8 - Split,641068
1572610,2019,06-0798-03-3-01-02-6000,127508,8 - Split,641068
1572611,2019,06-0798-03-3-01-02-6000,127508,8 - Split,641068
1572611,2019,06-0798-03-3-01-02-0000,127508,8 - Split,641068
1572612,2019,06-0798-03-3-01-02-0000,127508,8 - Split,641068
1572612,2019,06-0798-03-3-01-02-6000,127508,8 - Split,641068
1572613,2019,06-0798-03-3-01-02-6000,127508,8 - Split,641068
1572613,2019,06-0798-03-3-01-02-0000,127508,8 - Split,641068
1572614,2019,06-0798-03-3-01-02-6000,127508,8 - Split,641068
1572614,2019,06-0798-03-3-01-02-0000,127508,8 - Split,641068
1572615,2019,06-0798-03-3-01-02-0000,127508,8 - Split,641068
1572615,2019,06-0798-03-3-01-02-6000,127508,8 - Split,641068
1572616,2019,06-0798-03-3-01-02-0000,127508,8 - Split,641068
1572616,2019,06-0798-03-3-01-02-6000,127508,8 - Split,641068
1572617,2019,06-0798-03-3-01-02-0000,127508,8 - Split,641068
1572617,2019,06-0798-03-3-01-02-6000,127508,8 - Split,641068
1572621,2019,06-0698-07-2-01-01-0000,127508,8 - Split,624549
1572634,2019,06-0794-23-1-01-20-0000,127508,8 - Split,609631
1572635,2019,06-0794-23-1-01-20-0000,127508,8 - Split,609631
1572644,2019,06-0698-14-1-01-10-1001,127508,8 - Split,624673
1572644,2019,06-0698-14-2-02-03-0000,127508,8 - Split,624673
1572645,2019,06-0698-14-1-01-10-1001,127508,8 - Split,624673
1572645,2019,06-0698-14-2-02-03-0000,127508,8 - Split,624673
1572646,2019,06-0698-14-1-01-10-1001,127508,8 - Split,624673
1572646,2019,06-0698-14-2-02-03-0000,127508,8 - Split,624673
1572647,2019,06-0698-14-1-01-10-0000,127508,8 - Split,645152
1572647,2019,06-0698-14-1-01-10-1000,127508,8 - Split,645152
1572648,2019,06-0698-14-1-01-10-0000,127508,8 - Split,645152
1572648,2019,06-0698-14-1-01-10-1000,127508,8 - Split,645152
1572665,2019,06-1009-33-4-01-01-0000,127508,8 - Split,595436
1572669,2019,06-1009-33-4-01-01-0000,127508,8 - Split,595436
1572671,2019,06-1109-13-1-01-01-0000,127508,8 - Split,594335
1572678,2019,06-0698-14-1-01-02-0000,127508,8 - Split,645235
1572678,2019,06-0698-14-1-01-02-1000,127508,8 - Split,645235
1572679,2019,06-0698-14-1-01-04-1000,127508,8 - Split,1572677
1572680,2019,06-0698-14-1-01-03-0000,127508,8 - Split,624812
1572680,2019,06-0698-14-1-01-03-1000,127508,8 - Split,624812
1572913,2019,06-0799-22-1-01-06-0000,127508,8 - Split,620768
1572917,2019,06-1011-19-4-02-01-0000,127508,8 - Split,597960
1572936,2019,06-1011-23-2-01-01-0000,127508,8 - Split,597800
1572937,2019,06-1011-23-2-01-01-0000,127508,8 - Split,597800
1572984,2019,06-0798-17-1-50-20-0000,127508,8 - Split,1554829
1572985,2019,06-0798-17-1-50-20-0000,127508,8 - Split,1554829
1572986,2019,06-0798-17-1-50-20-0000,127508,8 - Split,1554829
1573002,2019,06-0902-11-1-01-02-0000,127508,8 - Split,598929
1573003,2019,06-0902-11-1-01-02-0000,127508,8 - Split,598929
1573035,2019,06-1105-34-4-01-01-0000,127508,8 - Split,593218
1573066,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573067,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573068,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573069,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573070,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573071,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573072,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573073,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573074,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573075,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573076,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573077,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573078,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573079,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573080,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573081,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573082,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573083,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573084,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573085,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573086,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573087,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573088,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573089,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573090,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573091,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573092,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573093,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573094,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573095,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573096,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573097,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573098,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573099,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573100,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573101,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573102,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573103,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573104,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573105,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573106,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573107,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573108,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573109,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573110,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573111,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573112,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573113,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573114,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573115,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573116,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573117,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573118,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573119,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573120,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573121,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573122,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573123,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573124,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573125,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573126,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573127,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573128,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573129,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573130,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573131,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573138,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573155,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573157,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573158,2019,06-0798-02-2-30-01-0000,127508,8 - Split,1440232
1573211,2019,06-0697-27-4-01-01-0000,127508,8 - Split,623646
1573212,2019,06-0697-27-4-01-01-0000,127508,8 - Split,623646
1573213,2019,06-0697-27-4-01-01-0000,127508,8 - Split,623646
1573214,2019,06-0697-27-4-01-01-0000,127508,8 - Split,623646
1573232,2019,06-1011-28-1-01-01-0000,127508,8 - Split,598005
1573233,2019,06-1011-28-1-01-01-0000,127508,8 - Split,598005
1573234,2019,06-1011-28-1-01-01-0000,127508,8 - Split,598005
1573235,2019,06-1011-28-1-01-01-0000,127508,8 - Split,598005
1573248,2019,06-1109-26-1-01-02-0000,127508,8 - Split,594483
1573249,2019,06-1109-26-1-01-02-0000,127508,8 - Split,594483
1573250,2019,06-1109-26-1-01-02-0000,127508,8 - Split,594483
1573251,2019,06-1109-26-1-01-02-0000,127508,8 - Split,594483
1573254,2019,06-1110-10-1-01-01-0000,127508,8 - Split,594677
1573255,2019,06-1110-10-1-01-01-0000,127508,8 - Split,594677
1573256,2019,06-1110-10-1-01-01-0000,127508,8 - Split,594677
1573266,2019,06-0906-17-2-04-01-0000,127508,8 - Split,609315
1573267,2019,06-1208-26-1-01-02-1002,127508,8 - Split,1537838
1573267,2019,06-1208-26-1-01-02-6002,127508,8 - Split,1537838
1573278,2019,06-1011-17-2-01-01-0000,127508,8 - Split,597824
1573279,2019,06-1011-17-2-01-01-0000,127508,8 - Split,597824
1573282,2019,06-1011-17-2-01-01-0000,127508,8 - Split,597824
1573286,2019,06-1011-29-3-30-01-0000,127508,8 - Split,597956
1573293,2019,06-0798-04-4-09-05-6500,127508,8 - Split,600627
1573298,2019,06-1106-36-2-55-06-0000,127508,8 - Split,646909
1573299,2019,06-1106-36-2-54-09-0000,127508,8 - Split,645976
1573302,2019,06-1106-36-2-45-06-0000,127508,8 - Split,645975
1573314,2019,06-0905-18-2-01-05-0000,127508,8 - Split,637431
1573329,2019,06-1105-25-3-25-04-0001,127508,8 - Split,592942
1573329,2019,06-1105-25-3-25-04-0000,127508,8 - Split,592942
1573335,2019,06-0797-11-2-06-17-7000,127508,8 - Split,611474
1573335,2019,06-0797-11-2-06-17-0000,127508,8 - Split,611474
1573336,2019,06-0797-11-2-06-17-7000,127508,8 - Split,611474
1573336,2019,06-0797-11-2-06-17-0000,127508,8 - Split,611474
1573337,2019,06-0797-11-2-06-17-7000,127508,8 - Split,611474
1573337,2019,06-0797-11-2-06-17-0000,127508,8 - Split,611474
1573338,2019,06-0797-11-2-06-17-0000,127508,8 - Split,611474
1573338,2019,06-0797-11-2-06-17-7000,127508,8 - Split,611474
1573339,2019,06-0797-11-2-06-17-0000,127508,8 - Split,611474
1573339,2019,06-0797-11-2-06-17-7000,127508,8 - Split,611474
1573340,2019,06-0797-11-2-06-17-0000,127508,8 - Split,611474
1573340,2019,06-0797-11-2-06-17-7000,127508,8 - Split,611474
1573341,2019,06-0797-11-2-06-17-0000,127508,8 - Split,611474
1573341,2019,06-0797-11-2-06-17-7000,127508,8 - Split,611474
1573342,2019,06-0797-11-2-06-17-0000,127508,8 - Split,611474
1573342,2019,06-0797-11-2-06-17-7000,127508,8 - Split,611474
1573394,2019,06-0904-35-2-06-05-7000,127508,8 - Split,1541268
1573395,2019,06-0904-35-2-06-05-7000,127508,8 - Split,1541268
1573396,2019,06-0904-35-2-06-05-7000,127508,8 - Split,1541268
1573397,2019,06-0904-35-2-06-05-7000,127508,8 - Split,1541268
1573398,2019,06-0904-35-2-06-05-7000,127508,8 - Split,1541268
1573399,2019,06-0904-35-2-06-05-7000,127508,8 - Split,1541268
1573400,2019,06-0904-35-2-06-05-7000,127508,8 - Split,1541268
1573401,2019,06-0904-35-2-06-05-7000,127508,8 - Split,1541268
1573589,2019,06-1010-35-1-09-04-0000,127508,8 - Split,1564773
1573589,2019,06-1010-35-1-09-04-7000,127508,8 - Split,1564773
1573590,2019,06-1010-35-1-09-04-0000,127508,8 - Split,1564773
1573590,2019,06-1010-35-1-09-04-7000,127508,8 - Split,1564773
1573591,2019,06-1010-35-1-09-04-0000,127508,8 - Split,1564773
1573591,2019,06-1010-35-1-09-04-7000,127508,8 - Split,1564773
1573592,2019,06-1010-35-1-09-04-0000,127508,8 - Split,1564773
1573592,2019,06-1010-35-1-09-04-7000,127508,8 - Split,1564773
1573598,2019,06-0798-01-1-98-06-0000,127508,8 - Split,639563
1573598,2019,06-0798-01-1-98-06-7000,127508,8 - Split,639563
1573599,2019,06-0798-01-1-98-06-0000,127508,8 - Split,639563
1573599,2019,06-0798-01-1-98-06-7000,127508,8 - Split,639563
1573600,2019,06-0798-01-1-98-06-0000,127508,8 - Split,639563
1573600,2019,06-0798-01-1-98-06-7000,127508,8 - Split,639563
1573601,2019,06-0798-01-1-98-06-0000,127508,8 - Split,639563
1573601,2019,06-0798-01-1-98-06-7000,127508,8 - Split,639563
1573602,2019,06-0798-01-1-98-06-7000,127508,8 - Split,639563
1573602,2019,06-0798-01-1-98-06-0000,127508,8 - Split,639563
1573603,2019,06-0798-01-1-98-06-0000,127508,8 - Split,639563
1573603,2019,06-0798-01-1-98-06-7000,127508,8 - Split,639563
1573604,2019,06-0798-01-1-98-06-7000,127508,8 - Split,639563
1573604,2019,06-0798-01-1-98-06-0000,127508,8 - Split,639563
1573605,2019,06-0798-01-1-98-06-0000,127508,8 - Split,639563
1573605,2019,06-0798-01-1-98-06-7000,127508,8 - Split,639563
1573606,2019,06-0798-01-1-98-06-7000,127508,8 - Split,639563
1573606,2019,06-0798-01-1-98-06-0000,127508,8 - Split,639563
1573607,2019,06-0798-01-1-98-06-0000,127508,8 - Split,639563
1573607,2019,06-0798-01-1-98-06-7000,127508,8 - Split,639563
1573608,2019,06-0798-01-1-98-06-7000,127508,8 - Split,639563
1573608,2019,06-0798-01-1-98-06-0000,127508,8 - Split,639563
1573609,2019,06-0798-01-1-98-06-7000,127508,8 - Split,639563
1573609,2019,06-0798-01-1-98-06-0000,127508,8 - Split,639563
1573610,2019,06-0798-01-1-98-06-7000,127508,8 - Split,639563
1573610,2019,06-0798-01-1-98-06-0000,127508,8 - Split,639563
1573674,2019,06-0798-01-3-52-03-0000,127508,8 - Split,640994
1573674,2019,06-0798-01-3-52-03-7000,127508,8 - Split,640994
1573675,2019,06-0798-01-3-52-03-0000,127508,8 - Split,640994
1573675,2019,06-0798-01-3-52-03-7000,127508,8 - Split,640994
1573676,2019,06-0798-01-3-52-03-0000,127508,8 - Split,640994
1573676,2019,06-0798-01-3-52-03-7000,127508,8 - Split,640994
1573677,2019,06-0798-01-3-52-03-0000,127508,8 - Split,640994
1573677,2019,06-0798-01-3-52-03-7000,127508,8 - Split,640994
1573678,2019,06-0798-01-3-52-03-7000,127508,8 - Split,640994
1573678,2019,06-0798-01-3-52-03-0000,127508,8 - Split,640994
1573726,2019,06-0903-12-3-01-57-7000,127508,8 - Split,603862
1573726,2019,06-0903-12-3-01-57-0000,127508,8 - Split,603862
1573727,2019,06-0903-12-3-01-57-0000,127508,8 - Split,603862
1573727,2019,06-0903-12-3-01-57-7000,127508,8 - Split,603862
1573728,2019,06-0903-12-3-01-57-7000,127508,8 - Split,603862
1573728,2019,06-0903-12-3-01-57-0000,127508,8 - Split,603862
1573729,2019,06-0903-12-3-01-57-7000,127508,8 - Split,603862
1573729,2019,06-0903-12-3-01-57-0000,127508,8 - Split,603862
1573730,2019,06-0903-12-3-01-57-7000,127508,8 - Split,603862
1573730,2019,06-0903-12-3-01-57-0000,127508,8 - Split,603862
1573731,2019,06-0903-12-3-01-57-7000,127508,8 - Split,603862
1573731,2019,06-0903-12-3-01-57-0000,127508,8 - Split,603862
1573881,2019,06-0798-04-1-01-05-7000,127508,8 - Split,1455116
1573882,2019,06-0798-04-1-01-05-7000,127508,8 - Split,1455116
1573883,2019,06-0798-04-1-01-05-7000,127508,8 - Split,1455116
1573884,2019,06-0798-04-1-01-05-7000,127508,8 - Split,1455116
1573885,2019,06-0798-04-1-01-05-7000,127508,8 - Split,1455116
1573886,2019,06-0798-04-1-01-05-7000,127508,8 - Split,1455116
1573887,2019,06-0798-04-1-01-05-7000,127508,8 - Split,1455116
1573893,2019,06-0904-05-2-02-09-0000,127508,8 - Split,608264
1573893,2019,06-0904-05-2-02-09-7000,127508,8 - Split,608264
1573894,2019,06-0904-05-2-02-09-0000,127508,8 - Split,608264
1573894,2019,06-0904-05-2-02-09-7000,127508,8 - Split,608264
1573901,2019,06-0798-23-2-02-12-7000,127508,8 - Split,619561
1573901,2019,06-0798-23-2-02-12-0000,127508,8 - Split,619561
1573902,2019,06-0798-23-2-02-12-7000,127508,8 - Split,619561
1573902,2019,06-0798-23-2-02-12-0000,127508,8 - Split,619561
1573903,2019,06-0798-23-2-02-12-7000,127508,8 - Split,619561
1573903,2019,06-0798-23-2-02-12-0000,127508,8 - Split,619561
1573904,2019,06-0798-23-2-02-12-7000,127508,8 - Split,619561
1573904,2019,06-0798-23-2-02-12-0000,127508,8 - Split,619561
1573905,2019,06-0798-23-2-02-12-0000,127508,8 - Split,619561
1573905,2019,06-0798-23-2-02-12-7000,127508,8 - Split,619561
1573906,2019,06-0798-23-2-02-12-0000,127508,8 - Split,619561
1573906,2019,06-0798-23-2-02-12-7000,127508,8 - Split,619561
1573907,2019,06-0798-23-2-02-12-0000,127508,8 - Split,619561
1573907,2019,06-0798-23-2-02-12-7000,127508,8 - Split,619561
1573908,2019,06-0798-23-2-02-12-0000,127508,8 - Split,619561
1573908,2019,06-0798-23-2-02-12-7000,127508,8 - Split,619561
1573909,2019,06-0798-23-2-02-12-7000,127508,8 - Split,619561
1573909,2019,06-0798-23-2-02-12-0000,127508,8 - Split,619561
1573910,2019,06-0798-23-2-02-12-0000,127508,8 - Split,619561
1573910,2019,06-0798-23-2-02-12-7000,127508,8 - Split,619561
1573911,2019,06-0798-23-2-02-12-7000,127508,8 - Split,619561
1573911,2019,06-0798-23-2-02-12-0000,127508,8 - Split,619561
1573912,2019,06-0798-23-2-02-12-0000,127508,8 - Split,619561
1573912,2019,06-0798-23-2-02-12-7000,127508,8 - Split,619561
1573913,2019,06-0798-23-2-02-12-7000,127508,8 - Split,619561
1573913,2019,06-0798-23-2-02-12-0000,127508,8 - Split,619561
1573914,2019,06-0798-23-2-02-12-0000,127508,8 - Split,619561
1573914,2019,06-0798-23-2-02-12-7000,127508,8 - Split,619561
1573915,2019,06-0798-23-2-02-12-7000,127508,8 - Split,619561
1573915,2019,06-0798-23-2-02-12-0000,127508,8 - Split,619561
1573916,2019,06-0798-23-2-02-12-0000,127508,8 - Split,619561
1573916,2019,06-0798-23-2-02-12-7000,127508,8 - Split,619561
1573947,2019,06-0799-06-4-03-28-0000,127508,8 - Split,642107
1573947,2019,06-0799-06-4-03-28-7000,127508,8 - Split,642107
1573948,2019,06-0799-06-4-03-28-7000,127508,8 - Split,642107
1573948,2019,06-0799-06-4-03-28-0000,127508,8 - Split,642107
1573949,2019,06-0799-06-4-03-28-7000,127508,8 - Split,642107
1573949,2019,06-0799-06-4-03-28-0000,127508,8 - Split,642107
1573950,2019,06-0799-06-4-03-28-0000,127508,8 - Split,642107
1573950,2019,06-0799-06-4-03-28-7000,127508,8 - Split,642107
1573951,2019,06-0799-06-4-03-28-0000,127508,8 - Split,642107
1573951,2019,06-0799-06-4-03-28-7000,127508,8 - Split,642107
1573952,2019,06-0799-06-4-03-28-0000,127508,8 - Split,642107
1573952,2019,06-0799-06-4-03-28-7000,127508,8 - Split,642107
1573953,2019,06-0799-06-4-03-28-7000,127508,8 - Split,642107
1573953,2019,06-0799-06-4-03-28-0000,127508,8 - Split,642107
1573954,2019,06-0799-06-4-03-28-0000,127508,8 - Split,642107
1573954,2019,06-0799-06-4-03-28-7000,127508,8 - Split,642107
1573955,2019,06-0799-06-4-03-28-0000,127508,8 - Split,642107
1573955,2019,06-0799-06-4-03-28-7000,127508,8 - Split,642107
1573956,2019,06-0799-06-4-03-28-0000,127508,8 - Split,642107
1573956,2019,06-0799-06-4-03-28-7000,127508,8 - Split,642107
1573986,2019,06-0798-07-3-05-01-7000,127508,8 - Split,1453509
1573986,2019,06-0798-07-3-05-01-0000,127508,8 - Split,1453509
1573987,2019,06-0798-07-3-05-01-7000,127508,8 - Split,1453509
1573987,2019,06-0798-07-3-05-01-0000,127508,8 - Split,1453509
1573988,2019,06-0798-07-3-05-01-7000,127508,8 - Split,1453509
1573988,2019,06-0798-07-3-05-01-0000,127508,8 - Split,1453509
1573989,2019,06-0798-07-3-05-01-0000,127508,8 - Split,1453509
1573989,2019,06-0798-07-3-05-01-7000,127508,8 - Split,1453509
1573990,2019,06-0798-07-3-05-01-0000,127508,8 - Split,1453509
1573990,2019,06-0798-07-3-05-01-7000,127508,8 - Split,1453509
1573991,2019,06-0798-07-3-05-01-0000,127508,8 - Split,1453509
1573991,2019,06-0798-07-3-05-01-7000,127508,8 - Split,1453509
1573995,2019,06-0797-14-2-04-25-0000,127508,8 - Split,1554360
1573995,2019,06-0797-14-2-04-25-7000,127508,8 - Split,1554360
1573996,2019,06-0797-14-2-04-25-7000,127508,8 - Split,1554360
1573996,2019,06-0797-14-2-04-25-0000,127508,8 - Split,1554360
1573997,2019,06-0797-14-2-04-25-0000,127508,8 - Split,1554360
1573997,2019,06-0797-14-2-04-25-7000,127508,8 - Split,1554360
1573998,2019,06-0797-14-2-04-25-0000,127508,8 - Split,1554360
1573998,2019,06-0797-14-2-04-25-7000,127508,8 - Split,1554360
1573999,2019,06-0797-14-2-04-25-0000,127508,8 - Split,1554360
1573999,2019,06-0797-14-2-04-25-7000,127508,8 - Split,1554360
1574000,2019,06-0797-14-2-04-25-0000,127508,8 - Split,1554360
